date,campaign_id,channel,impressions,clicks,leads,conversions,cost,revenue_attributed,ROI,CPA,CPL,CAC
2025-12-24,CAMP_META_RM_07,Meta (FB/IG),53,5,1,0,3.82,38.85,9.1702,,3.82,
2025-12-24,CAMP_ORG_JUMPP_16,Organic Search,123,16,4,2,0.00,10070.81,,0.00,0.00,0.00
2025-12-24,CAMP_ORG_SHOONYA_15,Organic Search,125,22,5,0,0.00,111.19,,,0.00,
2025-12-24,CAMP_PUSH_DGL_14,Push Notification (WebEngage),54,4,1,0,0.89,22.25,24.0000,,0.89,
2025-12-24,CAMP_PUSH_WLC_13,Push Notification (WebEngage),63,4,1,0,1.04,22.80,20.9231,,1.04,
2025-12-24,CAMP_REF_INVITE_17,Referral,74,10,1,1,0.00,5150.28,,0.00,0.00,0.00
2025-12-24,CAMP_REF_PARTNER_18,Referral,40,5,1,2,0.00,9546.12,,0.00,0.00,0.00
2025-12-24,CAMP_SMS_ESIGN_12,SMS,45,2,0,0,6.35,0.00,-1.0000,,,
2025-12-24,CAMP_SMS_OTP_11,SMS,46,7,1,0,6.68,19.44,1.9102,,6.68,
2025-12-25,CAMP_EM_DGL_10,Email,85,11,1,1,4.52,3300.24,729.1416,4.52,4.52,4.52
2025-12-25,CAMP_EM_PAN_09,Email,77,7,0,1,3.98,2934.69,736.3593,3.98,,3.98
2025-12-25,CAMP_GGL_BRAND_01,Google Ads,82,13,1,1,220.77,4119.20,17.6583,220.77,220.77,220.77
2025-12-25,CAMP_GGL_DG_03,Google Ads,86,7,1,1,9.53,3854.67,403.4774,9.53,9.53,9.53
2025-12-25,CAMP_GGL_GEN_02,Google Ads,103,13,1,0,179.53,40.61,-0.7738,,179.53,
2025-12-25,CAMP_GGL_UAC_04,Google Ads,72,4,1,0,43.25,39.19,-0.0939,,43.25,
2025-12-25,CAMP_LI_B2B_08,LinkedIn Ads,52,2,1,0,77.83,40.25,-0.4828,,77.83,
2025-12-25,CAMP_META_AWR_05,Meta (FB/IG),59,1,1,0,2.69,37.98,13.1190,,2.69,
2025-12-25,CAMP_META_LG_06,Meta (FB/IG),61,2,1,0,3.94,43.10,9.9391,,3.94,
2025-12-25,CAMP_META_RM_07,Meta (FB/IG),57,2,0,0,4.17,0.00,-1.0000,,,
2025-12-25,CAMP_ORG_JUMPP_16,Organic Search,86,9,4,1,0.00,4990.09,,0.00,0.00,0.00
2025-12-25,CAMP_ORG_SHOONYA_15,Organic Search,105,11,4,1,0.00,4719.34,,0.00,0.00,0.00
2025-12-25,CAMP_PUSH_DGL_14,Push Notification (WebEngage),90,9,1,0,1.45,22.92,14.8069,,1.45,
2025-12-25,CAMP_PUSH_WLC_13,Push Notification (WebEngage),95,7,1,0,1.60,24.05,14.0312,,1.60,
2025-12-25,CAMP_REF_INVITE_17,Referral,74,18,3,0,0.00,70.84,,,0.00,
2025-12-25,CAMP_REF_PARTNER_18,Referral,88,11,2,1,0.00,4607.28,,0.00,0.00,0.00
2025-12-25,CAMP_SMS_ESIGN_12,SMS,41,2,1,0,5.91,18.57,2.1421,,5.91,
2025-12-25,CAMP_SMS_OTP_11,SMS,41,2,1,0,6.03,20.36,2.3765,,6.03,
2025-12-26,CAMP_EM_DGL_10,Email,57,7,0,0,3.09,0.00,-1.0000,,,
2025-12-26,CAMP_EM_PAN_09,Email,55,6,1,0,3.07,20.74,5.7557,,3.07,
2025-12-26,CAMP_GGL_BRAND_01,Google Ads,136,27,2,0,451.61,83.69,-0.8147,,225.81,
2025-12-26,CAMP_GGL_DG_03,Google Ads,77,7,1,1,8.51,4597.11,539.2009,8.51,8.51,8.51
2025-12-26,CAMP_GGL_GEN_02,Google Ads,100,8,0,0,95.18,0.00,-1.0000,,,
2025-12-26,CAMP_GGL_UAC_04,Google Ads,73,3,3,0,32.85,106.30,2.2359,,10.95,
2025-12-26,CAMP_LI_B2B_08,LinkedIn Ads,32,0,0,0,0.00,0.00,,,,
2025-12-26,CAMP_META_AWR_05,Meta (FB/IG),91,1,2,0,4.07,76.65,17.8329,,2.04,
2025-12-26,CAMP_META_LG_06,Meta (FB/IG),109,3,2,0,6.99,84.31,11.0615,,3.50,
2025-12-26,CAMP_META_RM_07,Meta (FB/IG),78,4,0,0,5.73,0.00,-1.0000,,,
2025-12-26,CAMP_ORG_JUMPP_16,Organic Search,40,3,4,0,0.00,86.11,,,0.00,
2025-12-26,CAMP_ORG_SHOONYA_15,Organic Search,113,19,4,1,0.00,4722.97,,0.00,0.00,0.00
2025-12-26,CAMP_PUSH_DGL_14,Push Notification (WebEngage),76,8,2,0,1.23,45.66,36.1220,,0.61,
2025-12-26,CAMP_PUSH_WLC_13,Push Notification (WebEngage),103,8,2,0,1.71,41.56,23.3041,,0.85,
2025-12-26,CAMP_REF_INVITE_17,Referral,81,17,2,2,0.00,11969.40,,0.00,0.00,0.00
2025-12-26,CAMP_REF_PARTNER_18,Referral,64,11,3,0,0.00,55.47,,,0.00,
2025-12-26,CAMP_SMS_ESIGN_12,SMS,38,2,1,0,5.44,21.34,2.9228,,5.44,
2025-12-26,CAMP_SMS_OTP_11,SMS,37,3,2,0,5.46,42.37,6.7601,,2.73,
2025-12-27,CAMP_EM_DGL_10,Email,38,4,1,0,2.05,22.40,9.9268,,2.05,
2025-12-27,CAMP_EM_PAN_09,Email,50,4,1,0,2.64,19.98,6.5682,,2.64,
2025-12-27,CAMP_GGL_BRAND_01,Google Ads,106,16,3,0,256.36,111.61,-0.5646,,85.45,
2025-12-27,CAMP_GGL_DG_03,Google Ads,77,5,1,1,8.32,3810.42,456.9832,8.32,8.32,8.32
2025-12-27,CAMP_GGL_GEN_02,Google Ads,113,10,1,0,127.81,35.33,-0.7236,,127.81,
2025-12-27,CAMP_GGL_UAC_04,Google Ads,89,8,2,0,87.64,67.00,-0.2355,,43.82,
2025-12-27,CAMP_LI_B2B_08,LinkedIn Ads,42,3,1,0,108.98,43.63,-0.5997,,108.98,
2025-12-27,CAMP_META_AWR_05,Meta (FB/IG),73,1,2,0,3.22,84.97,25.3882,,1.61,
2025-12-27,CAMP_META_LG_06,Meta (FB/IG),60,1,1,0,3.89,43.39,10.1542,,3.89,
2025-12-27,CAMP_META_RM_07,Meta (FB/IG),39,2,0,0,2.84,0.00,-1.0000,,,
2025-12-27,CAMP_ORG_JUMPP_16,Organic Search,104,8,1,1,0.00,4820.96,,0.00,0.00,0.00
2025-12-27,CAMP_ORG_SHOONYA_15,Organic Search,123,18,2,1,0.00,4582.27,,0.00,0.00,0.00
2025-12-27,CAMP_PUSH_DGL_14,Push Notification (WebEngage),41,4,0,0,0.68,0.00,-1.0000,,,
2025-12-27,CAMP_PUSH_WLC_13,Push Notification (WebEngage),86,5,0,0,1.30,0.00,-1.0000,,,
2025-12-27,CAMP_REF_INVITE_17,Referral,66,14,2,0,0.00,36.75,,,0.00,
2025-12-27,CAMP_REF_PARTNER_18,Referral,36,8,4,1,0.00,5587.48,,0.00,0.00,0.00
2025-12-27,CAMP_SMS_ESIGN_12,SMS,43,2,0,0,6.48,0.00,-1.0000,,,
2025-12-27,CAMP_SMS_OTP_11,SMS,36,3,0,0,5.37,0.00,-1.0000,,,
2025-12-28,CAMP_EM_DGL_10,Email,51,6,0,0,2.76,0.00,-1.0000,,,
2025-12-28,CAMP_EM_PAN_09,Email,31,3,0,0,1.71,0.00,-1.0000,,,
2025-12-28,CAMP_GGL_BRAND_01,Google Ads,102,14,0,2,305.45,7533.46,23.6635,152.72,,152.72
2025-12-28,CAMP_GGL_DG_03,Google Ads,56,5,1,0,6.28,38.56,5.1401,,6.28,
2025-12-28,CAMP_GGL_GEN_02,Google Ads,93,7,3,2,98.78,9015.03,90.2637,49.39,32.93,49.39
2025-12-28,CAMP_GGL_UAC_04,Google Ads,67,4,0,1,38.18,4383.46,113.8104,38.18,,38.18
2025-12-28,CAMP_LI_B2B_08,LinkedIn Ads,33,1,0,0,47.42,0.00,-1.0000,,,
2025-12-28,CAMP_META_AWR_05,Meta (FB/IG),133,1,0,2,6.01,6971.29,1158.9484,3.00,,3.00
2025-12-28,CAMP_META_LG_06,Meta (FB/IG),84,4,0,0,5.40,0.00,-1.0000,,,
2025-12-28,CAMP_META_RM_07,Meta (FB/IG),53,4,1,1,3.79,3800.25,1001.7045,3.79,3.79,3.79
2025-12-28,CAMP_ORG_JUMPP_16,Organic Search,93,8,3,0,0.00,71.69,,,0.00,
2025-12-28,CAMP_ORG_SHOONYA_15,Organic Search,125,16,4,0,0.00,77.82,,,0.00,
2025-12-28,CAMP_PUSH_DGL_14,Push Notification (WebEngage),43,6,1,1,0.69,3327.95,4822.1159,0.69,0.69,0.69
2025-12-28,CAMP_PUSH_WLC_13,Push Notification (WebEngage),74,4,1,0,1.27,23.02,17.1260,,1.27,
2025-12-28,CAMP_REF_INVITE_17,Referral,66,14,3,0,0.00,63.65,,,0.00,
2025-12-28,CAMP_REF_PARTNER_18,Referral,61,10,3,1,0.00,4969.33,,0.00,0.00,0.00
2025-12-28,CAMP_SMS_ESIGN_12,SMS,34,2,0,0,4.98,0.00,-1.0000,,,
2025-12-28,CAMP_SMS_OTP_11,SMS,31,1,1,1,4.66,3231.86,692.5322,4.66,4.66,4.66
2025-12-29,CAMP_EM_DGL_10,Email,70,8,2,1,3.92,3620.06,922.4847,3.92,1.96,3.92
2025-12-29,CAMP_EM_PAN_09,Email,57,9,2,0,3.07,37.12,11.0912,,1.53,
2025-12-29,CAMP_GGL_BRAND_01,Google Ads,112,22,7,0,347.83,281.39,-0.1910,,49.69,
2025-12-29,CAMP_GGL_DG_03,Google Ads,114,6,1,0,12.71,40.44,2.1817,,12.71,
2025-12-29,CAMP_GGL_GEN_02,Google Ads,92,9,0,2,115.62,8909.02,76.0543,57.81,,57.81
2025-12-29,CAMP_GGL_UAC_04,Google Ads,84,5,1,0,47.72,33.48,-0.2984,,47.72,
2025-12-29,CAMP_LI_B2B_08,LinkedIn Ads,42,1,0,0,44.09,0.00,-1.0000,,,
2025-12-29,CAMP_META_AWR_05,Meta (FB/IG),175,4,2,1,7.62,3333.46,436.4619,7.62,3.81,7.62
2025-12-29,CAMP_META_LG_06,Meta (FB/IG),142,3,0,0,9.02,0.00,-1.0000,,,
2025-12-29,CAMP_META_RM_07,Meta (FB/IG),57,3,2,0,4.20,68.64,15.3429,,2.10,
2025-12-29,CAMP_ORG_JUMPP_16,Organic Search,74,8,4,0,0.00,89.18,,,0.00,
2025-12-29,CAMP_ORG_SHOONYA_15,Organic Search,89,12,2,0,0.00,48.72,,,0.00,
2025-12-29,CAMP_PUSH_DGL_14,Push Notification (WebEngage),71,10,0,1,1.19,2899.49,2435.5462,1.19,,1.19
2025-12-29,CAMP_PUSH_WLC_13,Push Notification (WebEngage),86,10,2,1,1.37,3217.49,2347.5328,1.37,0.69,1.37
2025-12-29,CAMP_REF_INVITE_17,Referral,73,16,4,0,0.00,93.97,,,0.00,
2025-12-29,CAMP_REF_PARTNER_18,Referral,73,12,3,1,0.00,4664.49,,0.00,0.00,0.00
2025-12-29,CAMP_SMS_ESIGN_12,SMS,50,3,0,0,7.39,0.00,-1.0000,,,
2025-12-29,CAMP_SMS_OTP_11,SMS,46,3,0,0,6.88,0.00,-1.0000,,,
2025-12-30,CAMP_EM_DGL_10,Email,82,10,1,1,4.42,3053.76,689.8959,4.42,4.42,4.42
2025-12-30,CAMP_EM_PAN_09,Email,61,6,2,0,3.42,46.02,12.4561,,1.71,
2025-12-30,CAMP_GGL_BRAND_01,Google Ads,60,11,1,0,181.29,43.50,-0.7601,,181.29,
2025-12-30,CAMP_GGL_DG_03,Google Ads,93,7,0,0,10.33,0.00,-1.0000,,,
2025-12-30,CAMP_GGL_GEN_02,Google Ads,122,11,1,0,145.47,40.01,-0.7250,,145.47,
2025-12-30,CAMP_GGL_UAC_04,Google Ads,83,4,2,0,42.68,80.40,0.8838,,21.34,
2025-12-30,CAMP_LI_B2B_08,LinkedIn Ads,44,1,2,0,33.99,73.82,1.1718,,17.00,
2025-12-30,CAMP_META_AWR_05,Meta (FB/IG),137,2,3,0,6.12,118.09,18.2958,,2.04,
2025-12-30,CAMP_META_LG_06,Meta (FB/IG),115,3,0,0,7.39,0.00,-1.0000,,,
2025-12-30,CAMP_META_RM_07,Meta (FB/IG),83,6,1,0,6.09,43.83,6.1970,,6.09,
2025-12-30,CAMP_ORG_JUMPP_16,Organic Search,87,13,2,2,0.00,9498.56,,0.00,0.00,0.00
2025-12-30,CAMP_ORG_SHOONYA_15,Organic Search,138,13,3,1,0.00,5210.75,,0.00,0.00,0.00
2025-12-30,CAMP_PUSH_DGL_14,Push Notification (WebEngage),81,9,2,1,1.36,3384.37,2487.5074,1.36,0.68,1.36
2025-12-30,CAMP_PUSH_WLC_13,Push Notification (WebEngage),90,9,1,0,1.50,24.26,15.1733,,1.50,
2025-12-30,CAMP_REF_INVITE_17,Referral,68,11,2,0,0.00,38.15,,,0.00,
2025-12-30,CAMP_REF_PARTNER_18,Referral,33,5,2,0,0.00,41.00,,,0.00,
2025-12-30,CAMP_SMS_ESIGN_12,SMS,63,3,2,0,9.29,47.13,4.0732,,4.64,
2025-12-30,CAMP_SMS_OTP_11,SMS,49,3,1,0,7.09,22.41,2.1608,,7.09,
2025-12-31,CAMP_EM_DGL_10,Email,56,5,0,0,3.14,0.00,-1.0000,,,
2025-12-31,CAMP_EM_PAN_09,Email,62,8,1,0,3.38,20.66,5.1124,,3.38,
2025-12-31,CAMP_GGL_BRAND_01,Google Ads,86,13,2,0,196.61,75.59,-0.6155,,98.31,
2025-12-31,CAMP_GGL_DG_03,Google Ads,81,5,2,0,9.00,85.60,8.5111,,4.50,
2025-12-31,CAMP_GGL_GEN_02,Google Ads,73,9,3,2,112.57,9561.53,83.9385,56.28,37.52,56.28
2025-12-31,CAMP_GGL_UAC_04,Google Ads,78,3,2,0,30.72,69.05,1.2477,,15.36,
2025-12-31,CAMP_LI_B2B_08,LinkedIn Ads,43,1,1,1,38.02,4206.74,109.6454,38.02,38.02,38.02
2025-12-31,CAMP_META_AWR_05,Meta (FB/IG),175,3,3,0,7.80,114.19,13.6397,,2.60,
2025-12-31,CAMP_META_LG_06,Meta (FB/IG),97,3,1,1,6.19,3921.67,632.5493,6.19,6.19,6.19
2025-12-31,CAMP_META_RM_07,Meta (FB/IG),35,1,2,1,2.53,3743.40,1478.6047,2.53,1.26,2.53
2025-12-31,CAMP_ORG_JUMPP_16,Organic Search,81,10,2,1,0.00,4423.63,,0.00,0.00,0.00
2025-12-31,CAMP_ORG_SHOONYA_15,Organic Search,110,16,3,0,0.00,68.02,,,0.00,
2025-12-31,CAMP_PUSH_DGL_14,Push Notification (WebEngage),82,9,4,0,1.37,84.70,60.8248,,0.34,
2025-12-31,CAMP_PUSH_WLC_13,Push Notification (WebEngage),81,9,1,1,1.30,3269.18,2513.7538,1.30,1.30,1.30
2025-12-31,CAMP_REF_INVITE_17,Referral,92,14,3,0,0.00,61.13,,,0.00,
2025-12-31,CAMP_REF_PARTNER_18,Referral,75,13,3,0,0.00,60.60,,,0.00,
2025-12-31,CAMP_SMS_ESIGN_12,SMS,41,2,1,0,6.25,21.47,2.4352,,6.25,
2025-12-31,CAMP_SMS_OTP_11,SMS,61,3,0,0,9.05,0.00,-1.0000,,,
2026-01-01,CAMP_EM_DGL_10,Email,41,4,2,0,2.29,43.60,18.0393,,1.15,
2026-01-01,CAMP_EM_PAN_09,Email,58,9,3,0,3.23,66.79,19.6780,,1.08,
2026-01-01,CAMP_GGL_BRAND_01,Google Ads,91,16,2,0,260.21,80.67,-0.6900,,130.10,
2026-01-01,CAMP_GGL_DG_03,Google Ads,102,6,0,2,11.26,9864.26,875.0444,5.63,,5.63
2026-01-01,CAMP_GGL_GEN_02,Google Ads,115,13,0,0,171.94,0.00,-1.0000,,,
2026-01-01,CAMP_GGL_UAC_04,Google Ads,73,4,2,1,39.15,4923.48,124.7594,39.15,19.57,39.15
2026-01-01,CAMP_LI_B2B_08,LinkedIn Ads,30,0,1,0,0.00,36.24,,,0.00,
2026-01-01,CAMP_META_AWR_05,Meta (FB/IG),90,2,1,1,4.01,3305.84,823.3990,4.01,4.01,4.01
2026-01-01,CAMP_META_LG_06,Meta (FB/IG),107,5,2,1,6.85,4183.66,609.7533,6.85,3.42,6.85
2026-01-01,CAMP_META_RM_07,Meta (FB/IG),75,5,3,0,5.42,130.13,23.0092,,1.81,
2026-01-01,CAMP_ORG_JUMPP_16,Organic Search,77,7,1,2,0.00,9188.83,,0.00,0.00,0.00
2026-01-01,CAMP_ORG_SHOONYA_15,Organic Search,121,20,5,1,0.00,5133.13,,0.00,0.00,0.00
2026-01-01,CAMP_PUSH_DGL_14,Push Notification (WebEngage),88,8,3,0,1.51,60.14,38.8278,,0.50,
2026-01-01,CAMP_PUSH_WLC_13,Push Notification (WebEngage),119,12,2,0,1.93,39.96,19.7047,,0.96,
2026-01-01,CAMP_REF_INVITE_17,Referral,74,17,2,1,0.00,6045.01,,0.00,0.00,0.00
2026-01-01,CAMP_REF_PARTNER_18,Referral,37,4,1,0,0.00,24.34,,,0.00,
2026-01-01,CAMP_SMS_ESIGN_12,SMS,43,3,0,0,6.22,0.00,-1.0000,,,
2026-01-01,CAMP_SMS_OTP_11,SMS,30,1,0,0,4.35,0.00,-1.0000,,,
2026-01-02,CAMP_EM_DGL_10,Email,59,6,0,0,2.97,0.00,-1.0000,,,
2026-01-02,CAMP_EM_PAN_09,Email,44,4,0,1,2.47,3121.99,1262.9636,2.47,,2.47
2026-01-02,CAMP_GGL_BRAND_01,Google Ads,83,11,3,0,176.98,130.46,-0.2629,,58.99,
2026-01-02,CAMP_GGL_DG_03,Google Ads,52,3,0,1,5.64,4069.40,720.5248,5.64,,5.64
2026-01-02,CAMP_GGL_GEN_02,Google Ads,100,5,2,1,66.40,4219.97,62.5538,66.40,33.20,66.40
2026-01-02,CAMP_GGL_UAC_04,Google Ads,83,4,3,0,41.41,131.07,2.1652,,13.80,
2026-01-02,CAMP_LI_B2B_08,LinkedIn Ads,53,2,2,0,67.58,79.46,0.1758,,33.79,
2026-01-02,CAMP_META_AWR_05,Meta (FB/IG),174,3,0,0,7.78,0.00,-1.0000,,,
2026-01-02,CAMP_META_LG_06,Meta (FB/IG),97,2,0,1,6.23,3816.38,611.5811,6.23,,6.23
2026-01-02,CAMP_META_RM_07,Meta (FB/IG),88,5,1,0,6.36,35.63,4.6022,,6.36,
2026-01-02,CAMP_ORG_JUMPP_16,Organic Search,123,12,6,0,0.00,135.02,,,0.00,
2026-01-02,CAMP_ORG_SHOONYA_15,Organic Search,113,11,2,2,0.00,10693.90,,0.00,0.00,0.00
2026-01-02,CAMP_PUSH_DGL_14,Push Notification (WebEngage),92,11,2,0,1.54,36.67,22.8117,,0.77,
2026-01-02,CAMP_PUSH_WLC_13,Push Notification (WebEngage),84,7,2,0,1.50,38.84,24.8933,,0.75,
2026-01-02,CAMP_REF_INVITE_17,Referral,57,13,1,1,0.00,4855.94,,0.00,0.00,0.00
2026-01-02,CAMP_REF_PARTNER_18,Referral,53,7,1,2,0.00,12053.99,,0.00,0.00,0.00
2026-01-02,CAMP_SMS_ESIGN_12,SMS,29,2,1,0,4.32,18.96,3.3889,,4.32,
2026-01-02,CAMP_SMS_OTP_11,SMS,65,3,1,0,9.78,20.94,1.1411,,9.78,
2026-01-03,CAMP_EM_DGL_10,Email,49,6,0,0,2.66,0.00,-1.0000,,,
2026-01-03,CAMP_EM_PAN_09,Email,48,7,1,0,2.65,22.83,7.6151,,2.65,
2026-01-03,CAMP_GGL_BRAND_01,Google Ads,103,19,3,1,304.88,4775.21,14.6626,304.88,101.63,304.88
2026-01-03,CAMP_GGL_DG_03,Google Ads,87,5,0,1,9.55,3940.47,411.6147,9.55,,9.55
2026-01-03,CAMP_GGL_GEN_02,Google Ads,111,9,1,0,120.03,36.26,-0.6979,,120.03,
2026-01-03,CAMP_GGL_UAC_04,Google Ads,91,5,2,0,50.20,71.50,0.4243,,25.10,
2026-01-03,CAMP_LI_B2B_08,LinkedIn Ads,25,0,0,1,0.00,4380.05,,0.00,,0.00
2026-01-03,CAMP_META_AWR_05,Meta (FB/IG),97,3,0,0,4.37,0.00,-1.0000,,,
2026-01-03,CAMP_META_LG_06,Meta (FB/IG),89,2,0,0,5.51,0.00,-1.0000,,,
2026-01-03,CAMP_META_RM_07,Meta (FB/IG),58,2,2,0,4.20,72.49,16.2595,,2.10,
2026-01-03,CAMP_ORG_JUMPP_16,Organic Search,132,19,2,1,0.00,5042.64,,0.00,0.00,0.00
2026-01-03,CAMP_ORG_SHOONYA_15,Organic Search,56,11,2,1,0.00,4254.28,,0.00,0.00,0.00
2026-01-03,CAMP_PUSH_DGL_14,Push Notification (WebEngage),65,7,1,0,1.12,21.85,18.5089,,1.12,
2026-01-03,CAMP_PUSH_WLC_13,Push Notification (WebEngage),63,6,0,0,1.04,0.00,-1.0000,,,
2026-01-03,CAMP_REF_INVITE_17,Referral,78,18,3,0,0.00,55.59,,,0.00,
2026-01-03,CAMP_REF_PARTNER_18,Referral,53,7,1,0,0.00,20.55,,,0.00,
2026-01-03,CAMP_SMS_ESIGN_12,SMS,37,2,0,0,5.50,0.00,-1.0000,,,
2026-01-03,CAMP_SMS_OTP_11,SMS,35,2,2,0,5.23,38.28,6.3193,,2.62,
2026-01-04,CAMP_EM_DGL_10,Email,40,7,0,0,2.37,0.00,-1.0000,,,
2026-01-04,CAMP_EM_PAN_09,Email,56,6,1,0,3.28,19.25,4.8689,,3.28,
2026-01-04,CAMP_GGL_BRAND_01,Google Ads,98,15,3,2,244.87,9178.14,36.4817,122.44,81.62,122.44
2026-01-04,CAMP_GGL_DG_03,Google Ads,86,6,2,0,9.59,82.05,7.5558,,4.79,
2026-01-04,CAMP_GGL_GEN_02,Google Ads,63,3,1,0,45.58,43.71,-0.0410,,45.58,
2026-01-04,CAMP_GGL_UAC_04,Google Ads,44,2,1,1,18.54,4944.73,265.7060,18.54,18.54,18.54
2026-01-04,CAMP_LI_B2B_08,LinkedIn Ads,41,0,0,0,0.00,0.00,,,,
2026-01-04,CAMP_META_AWR_05,Meta (FB/IG),122,3,1,0,5.54,41.84,6.5523,,5.54,
2026-01-04,CAMP_META_LG_06,Meta (FB/IG),106,4,2,0,6.79,76.33,10.2415,,3.40,
2026-01-04,CAMP_META_RM_07,Meta (FB/IG),53,3,0,0,3.62,0.00,-1.0000,,,
2026-01-04,CAMP_ORG_JUMPP_16,Organic Search,62,6,5,2,0.00,10430.97,,0.00,0.00,0.00
2026-01-04,CAMP_ORG_SHOONYA_15,Organic Search,119,19,2,1,0.00,5094.62,,0.00,0.00,0.00
2026-01-04,CAMP_PUSH_DGL_14,Push Notification (WebEngage),69,9,1,0,1.17,23.42,19.0171,,1.17,
2026-01-04,CAMP_PUSH_WLC_13,Push Notification (WebEngage),93,8,0,1,1.50,3053.15,2034.4333,1.50,,1.50
2026-01-04,CAMP_REF_INVITE_17,Referral,65,11,5,0,0.00,92.76,,,0.00,
2026-01-04,CAMP_REF_PARTNER_18,Referral,54,7,0,1,0.00,4833.42,,0.00,,0.00
2026-01-04,CAMP_SMS_ESIGN_12,SMS,32,2,0,0,4.65,0.00,-1.0000,,,
2026-01-04,CAMP_SMS_OTP_11,SMS,31,3,0,0,4.42,0.00,-1.0000,,,
2026-01-05,CAMP_EM_DGL_10,Email,34,2,0,0,1.84,0.00,-1.0000,,,
2026-01-05,CAMP_EM_PAN_09,Email,63,8,0,0,3.47,0.00,-1.0000,,,
2026-01-05,CAMP_GGL_BRAND_01,Google Ads,93,12,2,0,202.33,70.85,-0.6498,,101.17,
2026-01-05,CAMP_GGL_DG_03,Google Ads,131,7,0,0,14.50,0.00,-1.0000,,,
2026-01-05,CAMP_GGL_GEN_02,Google Ads,115,10,2,0,131.27,81.83,-0.3766,,65.64,
2026-01-05,CAMP_GGL_UAC_04,Google Ads,42,2,1,0,17.30,37.70,1.1792,,17.30,
2026-01-05,CAMP_LI_B2B_08,LinkedIn Ads,57,1,0,0,36.57,0.00,-1.0000,,,
2026-01-05,CAMP_META_AWR_05,Meta (FB/IG),136,2,1,0,6.24,43.26,5.9327,,6.24,
2026-01-05,CAMP_META_LG_06,Meta (FB/IG),132,5,0,0,8.37,0.00,-1.0000,,,
2026-01-05,CAMP_META_RM_07,Meta (FB/IG),45,1,0,0,3.23,0.00,-1.0000,,,
2026-01-05,CAMP_ORG_JUMPP_16,Organic Search,129,13,1,0,0.00,19.84,,,0.00,
2026-01-05,CAMP_ORG_SHOONYA_15,Organic Search,105,11,4,2,0.00,9800.34,,0.00,0.00,0.00
2026-01-05,CAMP_PUSH_DGL_14,Push Notification (WebEngage),85,6,0,0,1.40,0.00,-1.0000,,,
2026-01-05,CAMP_PUSH_WLC_13,Push Notification (WebEngage),91,9,2,0,1.47,36.71,23.9728,,0.73,
2026-01-05,CAMP_REF_INVITE_17,Referral,74,18,5,1,0.00,5823.73,,0.00,0.00,0.00
2026-01-05,CAMP_REF_PARTNER_18,Referral,89,11,1,1,0.00,5875.64,,0.00,0.00,0.00
2026-01-05,CAMP_SMS_ESIGN_12,SMS,49,2,1,0,7.09,19.02,1.6827,,7.09,
2026-01-05,CAMP_SMS_OTP_11,SMS,28,2,0,0,4.00,0.00,-1.0000,,,
2026-01-06,CAMP_EM_DGL_10,Email,60,5,2,0,3.27,37.87,10.5810,,1.64,
2026-01-06,CAMP_EM_PAN_09,Email,43,7,0,2,2.42,7056.23,2914.7975,1.21,,1.21
2026-01-06,CAMP_GGL_BRAND_01,Google Ads,92,13,3,1,320.21,4063.35,11.6896,320.21,106.74,320.21
2026-01-06,CAMP_GGL_DG_03,Google Ads,106,6,0,0,11.71,0.00,-1.0000,,,
2026-01-06,CAMP_GGL_GEN_02,Google Ads,124,16,1,1,196.79,4926.59,24.0348,196.79,196.79,196.79
2026-01-06,CAMP_GGL_UAC_04,Google Ads,60,3,0,1,29.98,4197.71,139.0170,29.98,,29.98
2026-01-06,CAMP_LI_B2B_08,LinkedIn Ads,33,0,2,3,0.00,13373.95,,0.00,0.00,0.00
2026-01-06,CAMP_META_AWR_05,Meta (FB/IG),119,1,1,1,5.32,3949.02,741.2970,5.32,5.32,5.32
2026-01-06,CAMP_META_LG_06,Meta (FB/IG),161,6,1,0,10.30,37.20,2.6117,,10.30,
2026-01-06,CAMP_META_RM_07,Meta (FB/IG),78,3,0,0,5.64,0.00,-1.0000,,,
2026-01-06,CAMP_ORG_JUMPP_16,Organic Search,117,19,4,1,0.00,4455.26,,0.00,0.00,0.00
2026-01-06,CAMP_ORG_SHOONYA_15,Organic Search,138,21,4,0,0.00,97.13,,,0.00,
2026-01-06,CAMP_PUSH_DGL_14,Push Notification (WebEngage),75,8,2,1,1.23,3382.61,2749.0894,1.23,0.61,1.23
2026-01-06,CAMP_PUSH_WLC_13,Push Notification (WebEngage),74,6,3,0,1.17,70.69,59.4188,,0.39,
2026-01-06,CAMP_REF_INVITE_17,Referral,74,13,3,1,0.00,6003.79,,0.00,0.00,0.00
2026-01-06,CAMP_REF_PARTNER_18,Referral,45,7,1,0,0.00,20.37,,,0.00,
2026-01-06,CAMP_SMS_ESIGN_12,SMS,53,3,0,0,7.99,0.00,-1.0000,,,
2026-01-06,CAMP_SMS_OTP_11,SMS,43,3,1,1,6.50,3027.42,464.7569,6.50,6.50,6.50
2026-01-07,CAMP_EM_DGL_10,Email,82,7,4,0,4.37,78.18,16.8902,,1.09,
2026-01-07,CAMP_EM_PAN_09,Email,74,10,1,0,4.10,19.83,3.8366,,4.10,
2026-01-07,CAMP_GGL_BRAND_01,Google Ads,102,20,3,1,312.03,3885.24,11.4515,312.03,104.01,312.03
